run_date,collected_at,listing_date,seller,title,category,price,currency,market,listing_year,listing_month,listing_day,price_bucket,category_normalized,category_main
2025-12-23,2025-12-23 20:36:23.342519,2024-09-18 23:42:51.709925,seller_ma_081,USB Cable Type-C 5m,Health & Beauty,18.99,USD,MOROCCO,2024,9,18,10-50,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:23.440917,2024-09-04 18:09:51.709925,seller_ma_104,"""LED TV XXL"""" JBL Smart""",Health & Beauty,31.0,USD,MOROCCO,2024,9,4,10-50,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:23.463848,2025-09-21 01:35:20.709925,seller_ma_066,USB Cable Type-C 5m,Pet Supplies,24.99,USD,MOROCCO,2025,9,21,10-50,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:23.534118,2025-09-21 18:16:22.709925,seller_ma_052,Garden Tool Set 5pc,Home & Garden,33.99,USD,MOROCCO,2025,9,21,10-50,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:23.685753,2024-09-02 16:54:57.709925,seller_ma_191,HDMI Cable 10m Gold Plated,Baby,34.0,USD,MOROCCO,2024,9,2,10-50,BABY,Baby
2025-12-23,2025-12-23 20:36:23.711434,2024-09-28 07:18:18.709925,seller_ma_187,Phone Charger Fast Charging LG,Video Games & Consoles,31.0,USD,MOROCCO,2024,9,28,10-50,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:24.206086,2025-09-04 14:54:02.709925,seller_ma_183,Laptop Stand Aluminum,Business & Industrial,17.0,USD,MOROCCO,2025,9,4,10-50,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:24.222537,2025-09-28 20:22:30.709925,seller_ma_173,Sunglasses Polarized UV400,"Clothing, Shoes & Accessories",25.99,USD,MOROCCO,2025,9,28,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:24.239063,2024-09-25 02:22:33.709925,seller_ma_125,HDMI Cable 2m Gold Plated,Video Games & Consoles,35.0,USD,MOROCCO,2024,9,25,10-50,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:24.433364,2024-09-17 19:25:55.709925,medina_shop,Phone Charger Fast Charging Anker,Toys & Hobbies,19.0,USD,MOROCCO,2024,9,17,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:24.890383,2024-09-18 17:09:42.709925,seller_ma_130,Women's Dress Winter Size L,"Clothing, Shoes & Accessories",18.99,USD,MOROCCO,2024,9,18,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:26.921603,2024-09-18 22:20:05.709925,seller_ma_137,Power Bank 4mAh,Toys & Hobbies,36.0,USD,MOROCCO,2024,9,18,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:26.963778,2024-09-07 10:33:09.709925,seller_ma_187,"""LED TV 44"""" JBL Smart""",Pet Supplies,47.99,USD,MOROCCO,2024,9,7,10-50,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:27.152202,2025-09-17 02:10:48.709925,seller_ma_052,Brake Pads Front Michelin,Automotive,31.99,USD,MOROCCO,2025,9,17,10-50,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:27.457503,2025-09-12 15:12:21.709925,seller_ma_178,"""LED TV 43"""" Samsung Smart""",Toys & Hobbies,27.99,USD,MOROCCO,2025,9,12,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:27.624126,2024-09-04 07:26:02.709925,seller_ma_119,Laptop Stand Aluminum,Pet Supplies,25.99,USD,MOROCCO,2024,9,4,10-50,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:27.969697,2025-09-14 15:16:00.709925,tanger_shop,"""LED TV 45"""" LG Smart""",Toys & Hobbies,34.99,USD,MOROCCO,2025,9,14,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:27.998413,2025-09-10 02:27:57.709925,atlas_trading,Belt Leather LG,"Clothing, Shoes & Accessories",37.99,USD,MOROCCO,2025,9,10,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:28.815070,2024-09-16 01:24:51.709925,seller_ma_027,Gaming Mouse RGB Anker,Musical Instruments & Gear,40.0,USD,MOROCCO,2024,9,16,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:28.892823,2025-09-24 20:35:42.709925,seller_ma_196,USB Cable Type-C 1m,Video Games & Consoles,37.99,USD,MOROCCO,2025,9,24,10-50,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:29.067520,2025-09-14 12:34:07.709925,seller_ma_136,Webcam HD 1440p LG,"TV, Video & Home Audio",43.99,USD,MOROCCO,2025,9,14,10-50,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:30.078633,2024-09-16 13:00:25.709925,seller_ma_164,Power Bank 1mAh,Pet Supplies,36.99,USD,MOROCCO,2024,9,16,10-50,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:30.339716,2024-09-08 15:28:00.709925,seller_ma_162,Wireless Headphones LG,Musical Instruments & Gear,26.99,USD,MOROCCO,2024,9,8,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:31.957845,2024-09-01 05:09:05.709925,seller_ma_071,Running Shoes Samsung Size L,"Clothing, Shoes & Accessories",36.99,USD,MOROCCO,2024,9,1,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:32.220548,2025-09-06 02:44:30.709925,seller_ma_168,LED Light Bulbs E27 9W,Home & Garden,34.99,USD,MOROCCO,2025,9,6,10-50,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:32.872981,2024-09-11 05:59:59.709925,seller_ma_191,Webcam HD 1440p Anker,Toys & Hobbies,34.0,USD,MOROCCO,2024,9,11,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:33.289610,2025-09-17 23:29:57.709925,seller_ma_134,Baseball Cap JBL,"Clothing, Shoes & Accessories",42.99,USD,MOROCCO,2025,9,17,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:33.439443,2024-09-10 08:41:31.709925,seller_ma_134,Phone Charger Fast Charging JBL,Baby,49.99,USD,MOROCCO,2024,9,10,10-50,BABY,Baby
2025-12-23,2025-12-23 20:36:33.638227,2024-09-17 12:09:43.709925,seller_ma_172,HDMI Cable 3m Gold Plated,Musical Instruments & Gear,44.99,USD,MOROCCO,2024,9,17,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:33.947132,2025-09-20 23:55:23.709925,seller_ma_036,Laptop Stand Aluminum,Electronics,43.99,USD,MOROCCO,2025,9,20,10-50,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:34.793416,2024-09-14 11:37:37.709925,seller_ma_179,Phone Charger Fast Charging Sony,Health & Beauty,26.0,USD,MOROCCO,2024,9,14,10-50,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:35.176470,2024-09-01 07:26:46.709925,seller_ma_129,Webcam HD 1080p LG,Musical Instruments & Gear,45.99,USD,MOROCCO,2024,9,1,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:35.278163,2025-09-15 05:15:22.709925,seller_ma_022,"""LED TV 44"""" Philips Smart""",Video Games & Consoles,11.99,USD,MOROCCO,2025,9,15,10-50,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:35.318679,2025-09-13 16:54:43.709925,seller_ma_027,"""LED TV XXL"""" Anker Smart""",Toys & Hobbies,30.0,USD,MOROCCO,2025,9,13,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:36.167385,2024-09-08 00:28:30.709925,seller_ma_195,Webcam HD 1440p Samsung,"Books, Movies & Music",49.99,USD,MOROCCO,2024,9,8,10-50,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:36.651916,2025-09-20 05:41:25.709925,seller_ma_153,Laptop Stand Aluminum,Toys & Hobbies,36.99,USD,MOROCCO,2025,9,20,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:36.751839,2024-09-01 17:21:36.709925,seller_ma_102,Bluetooth Speaker JBL,Musical Instruments & Gear,46.99,USD,MOROCCO,2024,9,1,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:37.943825,2024-09-19 12:10:29.709925,seller_ma_122,Men's T-Shirt Sony Size 43,"Clothing, Shoes & Accessories",25.99,USD,MOROCCO,2024,9,19,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:37.951881,2025-09-04 08:24:02.709925,tanger_shop,Laptop Stand Aluminum,Baby,25.0,USD,MOROCCO,2025,9,4,10-50,BABY,Baby
2025-12-23,2025-12-23 20:36:38.082613,2025-09-21 17:00:48.709925,seller_ma_005,USB Cable Type-C 10m,Baby,24.99,USD,MOROCCO,2025,9,21,10-50,BABY,Baby
2025-12-23,2025-12-23 20:36:38.217704,2024-09-16 13:22:09.709925,seller_ma_105,Laptop Stand Aluminum,"TV, Video & Home Audio",15.99,USD,MOROCCO,2024,9,16,10-50,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:38.387600,2024-09-23 13:55:05.709925,seller_ma_116,Cookware Set Stainless Steel,Home & Garden,40.0,USD,MOROCCO,2024,9,23,10-50,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:38.836909,2024-09-03 19:15:04.709925,seller_ma_149,Wireless Headphones Samsung,Jewelry & Watches,41.0,USD,MOROCCO,2024,9,3,10-50,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:39.125376,2025-09-10 02:37:04.709925,seller_ma_051,Phone Charger Fast Charging LG,Pet Supplies,34.0,USD,MOROCCO,2025,9,10,10-50,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:39.335419,2025-09-20 23:06:22.709925,seller_ma_043,Laptop Stand Aluminum,Toys & Hobbies,29.99,USD,MOROCCO,2025,9,20,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:39.898478,2025-09-11 17:57:55.709925,seller_ma_014,Laptop Stand Aluminum,Sporting Goods,21.0,USD,MOROCCO,2025,9,11,10-50,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:39.973344,2024-09-04 01:00:19.709925,seller_ma_095,Wristwatch Analog JBL,"Clothing, Shoes & Accessories",31.99,USD,MOROCCO,2024,9,4,10-50,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:40.889232,2024-09-12 13:46:47.709925,seller_ma_025,Wireless Headphones Philips,"Books, Movies & Music",45.0,USD,MOROCCO,2024,9,12,10-50,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:41.216259,2024-09-04 18:54:15.709925,seller_ma_070,HDMI Cable 2m Gold Plated,Jewelry & Watches,33.99,USD,MOROCCO,2024,9,4,10-50,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:41.249364,2024-09-21 19:02:07.709925,seller_ma_042,Webcam HD 1440p LG,Sporting Goods,29.99,USD,MOROCCO,2024,9,21,10-50,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:41.582311,2024-09-26 09:35:38.709925,seller_ma_098,"""LED TV XXL"""" LG Smart""",Toys & Hobbies,40.99,USD,MOROCCO,2024,9,26,10-50,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:42.003565,2024-09-16 14:06:10.709925,seller_ma_133,Engine Oil Filter Castrol,Automotive,41.99,USD,MOROCCO,2024,9,16,10-50,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:42.478536,2024-09-25 01:46:22.709925,seller_ma_116,Bluetooth Speaker Belkin,Business & Industrial,37.99,USD,MOROCCO,2024,9,25,10-50,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:42.618685,2025-09-16 10:14:51.709925,seller_ma_175,Laptop Stand Aluminum,Musical Instruments & Gear,32.99,USD,MOROCCO,2025,9,16,10-50,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:42.953460,2025-09-27 08:12:04.709925,seller_ma_151,Car Phone Mount Dashboard,Automotive,41.99,USD,MOROCCO,2025,9,27,10-50,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:43.869295,2024-09-05 08:47:04.709925,seller_ma_155,Webcam HD 2160p Philips,"TV, Video & Home Audio",32.99,USD,MOROCCO,2024,9,5,10-50,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:44.311862,2025-09-26 22:20:55.709925,seller_ma_096,Bluetooth Speaker Anker,Pet Supplies,31.99,USD,MOROCCO,2025,9,26,10-50,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:44.660945,2024-09-14 18:25:36.709925,seller_ma_183,Bluetooth Speaker JBL,Health & Beauty,24.99,USD,MOROCCO,2024,9,14,10-50,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:45.112075,2024-09-19 01:39:36.709925,seller_ma_196,Power Bank 20000mAh,Jewelry & Watches,32.99,USD,MOROCCO,2024,9,19,10-50,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:45.438984,2024-09-21 21:35:03.709925,seller_ma_024,Bluetooth Speaker Sony,Business & Industrial,39.0,USD,MOROCCO,2024,9,21,10-50,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:18.307675,2024-09-02 08:27:56.709925,seller_ma_119,Webcam HD 1080p LG,Video Games & Consoles,134.99,USD,MOROCCO,2024,9,2,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:18.375496,2025-09-19 18:22:18.709925,seller_ma_143,HDMI Cable 2m Gold Plated,Jewelry & Watches,161.0,USD,MOROCCO,2025,9,19,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:18.485355,2024-09-28 21:11:31.709925,seller_ma_012,Phone Charger Fast Charging LG,"Books, Movies & Music",187.99,USD,MOROCCO,2024,9,28,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:18.699700,2024-09-04 15:07:03.709925,seller_ma_193,Phone Charger Fast Charging Belkin,Video Games & Consoles,117.99,USD,MOROCCO,2024,9,4,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:18.828720,2025-09-03 21:10:59.709925,seller_ma_084,Car Cover Waterproof,Automotive,103.0,USD,MOROCCO,2025,9,3,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:18.848724,2025-09-06 08:25:03.709925,seller_ma_171,Laptop Stand Aluminum,Electronics,183.99,USD,MOROCCO,2025,9,6,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:18.885614,2024-09-25 08:12:14.709925,seller_ma_132,Wireless Headphones Anker,Musical Instruments & Gear,200.99,USD,MOROCCO,2024,9,25,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:19.886178,2025-09-05 12:59:51.709925,seller_ma_012,Women's Dress Evening Size 42,"Clothing, Shoes & Accessories",150.99,USD,MOROCCO,2025,9,5,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:19.991727,2025-09-24 04:30:54.709925,seller_ma_047,Phone Charger Fast Charging LG,"Books, Movies & Music",200.99,USD,MOROCCO,2025,9,24,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:20.010306,2024-09-30 22:57:42.709925,rabat_deals,Webcam HD 1440p Samsung,Baby,200.99,USD,MOROCCO,2024,9,30,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:20.146941,2024-09-26 04:15:53.709925,seller_ma_003,"""LED TV 42"""" LG Smart""",Business & Industrial,106.99,USD,MOROCCO,2024,9,26,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:20.283785,2025-09-16 07:46:40.709925,seller_ma_150,Laptop Lenovo M2 4GB RAM,Computers/Tablets & Networking,473.0,USD,MOROCCO,2025,9,16,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:20.395530,2024-09-03 03:49:47.709925,seller_ma_060,Door Mat Anti-Slip,Home & Garden,177.0,USD,MOROCCO,2024,9,3,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:20.916780,2024-09-14 05:43:49.709925,seller_ma_170,"""LED TV S"""" Philips Smart""",Video Games & Consoles,132.99,USD,MOROCCO,2024,9,14,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:21.031998,2025-09-10 00:06:35.709925,seller_ma_048,Wireless Headphones JBL,Electronics,421.99,USD,MOROCCO,2025,9,10,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:21.095651,2025-09-01 15:33:11.709925,seller_ma_173,"""LED TV 43"""" Sony Smart""",Electronics,170.99,USD,MOROCCO,2025,9,1,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:21.264622,2024-09-30 13:23:34.709925,seller_ma_158,Curtains Blackout Mcm,Home & Garden,169.99,USD,MOROCCO,2024,9,30,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:21.457854,2024-09-04 02:58:35.709925,seller_ma_079,Gaming Mouse RGB JBL,Business & Industrial,115.0,USD,MOROCCO,2024,9,4,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:21.476473,2025-09-02 07:14:19.709925,seller_ma_113,"""LED TV L"""" LG Smart""",Jewelry & Watches,149.99,USD,MOROCCO,2025,9,2,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:21.604290,2025-09-12 03:15:21.709925,seller_ma_024,Samsung Galaxy A54 64GB,Cell Phones & Accessories,151.99,USD,MOROCCO,2025,9,12,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:21.649539,2024-09-26 22:50:06.709925,seller_ma_161,Webcam HD 720p Philips,Health & Beauty,147.0,USD,MOROCCO,2024,9,26,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:21.883195,2024-09-07 00:42:25.709925,seller_ma_190,Phone Charger Fast Charging LG,Electronics,224.0,USD,MOROCCO,2024,9,7,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:22.080281,2024-09-11 11:16:56.709925,seller_ma_044,HDMI Cable 10m Gold Plated,Video Games & Consoles,139.99,USD,MOROCCO,2024,9,11,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:22.791445,2024-09-14 21:35:02.709925,seller_ma_169,"""LED TV XL"""" Anker Smart""",Video Games & Consoles,142.99,USD,MOROCCO,2024,9,14,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:22.853447,2024-09-06 12:19:18.709925,seller_ma_077,Power Bank 512mAh,Sporting Goods,129.99,USD,MOROCCO,2024,9,6,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:23.189683,2025-09-14 10:54:04.709925,seller_ma_003,Car Phone Holder Magnetic,Cell Phones & Accessories,444.99,USD,MOROCCO,2025,9,14,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:23.193686,2024-09-27 20:31:34.709925,seller_ma_118,Cookware Set Stainless Steel,Home & Garden,126.0,USD,MOROCCO,2024,9,27,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:23.503469,2025-09-15 09:49:49.709925,seller_ma_018,Gaming Mouse RGB LG,Cameras & Photo,364.99,USD,MOROCCO,2025,9,15,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:23.518118,2025-09-11 13:42:20.709925,seller_ma_182,Gaming Mouse RGB Samsung,Musical Instruments & Gear,134.99,USD,MOROCCO,2025,9,11,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:23.565775,2024-09-06 04:39:21.709925,seller_ma_134,Wireless Headphones Philips,Baby,151.0,USD,MOROCCO,2024,9,6,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:23.612299,2024-09-04 12:23:10.709925,seller_ma_173,Wireless Headphones LG,Electronics,223.0,USD,MOROCCO,2024,9,4,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:23.626847,2025-09-26 17:15:34.709925,seller_ma_124,USB Cable Type-C 5m,Business & Industrial,113.0,USD,MOROCCO,2025,9,26,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:23.626847,2025-09-23 08:20:34.709925,seller_ma_149,Laptop Stand Aluminum,Sporting Goods,200.99,USD,MOROCCO,2025,9,23,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:23.658194,2024-09-17 13:48:59.709925,seller_ma_091,USB Cable Type-C 10m,Pet Supplies,117.99,USD,MOROCCO,2024,9,17,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:23.888773,2025-09-29 16:56:12.709925,seller_ma_102,Vacuum Cleaner Robot Tefal,Home & Garden,285.0,USD,MOROCCO,2025,9,29,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:24.006231,2024-09-09 15:02:16.709925,seller_ma_178,Power Bank 20000mAh,Baby,134.99,USD,MOROCCO,2024,9,9,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:24.278377,2025-09-26 23:15:46.709925,seller_ma_062,Gaming Mouse RGB Sony,"TV, Video & Home Audio",153.99,USD,MOROCCO,2025,9,26,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:24.291735,2024-09-19 02:05:17.709925,seller_ma_099,Phone Case for Xiaomi S22,Cell Phones & Accessories,181.0,USD,MOROCCO,2024,9,19,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:24.464995,2024-09-19 23:52:07.709925,seller_ma_003,Webcam HD 1440p Philips,Cameras & Photo,254.99,USD,MOROCCO,2024,9,19,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:24.596504,2024-09-14 21:35:01.709925,seller_ma_050,Laptop Stand Aluminum,Musical Instruments & Gear,128.99,USD,MOROCCO,2024,9,14,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:24.756264,2025-09-15 00:30:08.709925,seller_ma_053,Phone Case for OnePlus S23,Cell Phones & Accessories,477.99,USD,MOROCCO,2025,9,15,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:24.807604,2024-09-28 09:08:51.709925,seller_ma_061,Running Shoes JBL Size 42,"Clothing, Shoes & Accessories",150.0,USD,MOROCCO,2024,9,28,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:24.866389,2024-09-13 23:18:16.709925,seller_ma_054,Phone Charger Fast Charging JBL,Cameras & Photo,402.99,USD,MOROCCO,2024,9,13,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:24.992966,2024-09-05 04:36:37.709925,seller_ma_065,Coffee Maker Smart Tefal,Home & Garden,400.99,USD,MOROCCO,2024,9,5,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:25.058015,2025-09-02 07:04:45.709925,seller_ma_030,Webcam HD 4096p LG,Electronics,109.99,USD,MOROCCO,2025,9,2,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:25.740309,2025-09-15 12:13:51.709925,seller_ma_122,Phone Charger Fast Charging Belkin,Musical Instruments & Gear,166.0,USD,MOROCCO,2025,9,15,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:25.846958,2024-09-21 12:42:18.709925,seller_ma_128,Wireless Headphones LG,Jewelry & Watches,200.99,USD,MOROCCO,2024,9,21,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:25.946611,2025-09-05 06:49:54.709925,seller_ma_167,USB Cable Type-C 1m,Sporting Goods,108.99,USD,MOROCCO,2025,9,5,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:26.121634,2024-09-29 01:54:29.709925,seller_ma_031,Gaming Mouse RGB LG,Business & Industrial,175.99,USD,MOROCCO,2024,9,29,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:26.206522,2024-09-19 09:11:52.709925,seller_ma_093,Samsung Galaxy S21 128GB,Cell Phones & Accessories,136.0,USD,MOROCCO,2024,9,19,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:26.209450,2025-09-09 08:01:39.709925,seller_ma_155,Phone Charger Fast Charging Belkin,Musical Instruments & Gear,103.99,USD,MOROCCO,2025,9,9,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:26.228583,2025-09-01 16:19:30.709925,seller_ma_099,Webcam HD 2160p Philips,Business & Industrial,129.99,USD,MOROCCO,2025,9,1,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:26.313505,2025-09-25 13:15:37.709925,seller_ma_183,"""LED TV L"""" LG Smart""",Pet Supplies,179.0,USD,MOROCCO,2025,9,25,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:26.749193,2025-09-03 22:39:08.709925,seller_ma_072,Sunglasses Polarized UV400,"Clothing, Shoes & Accessories",130.99,USD,MOROCCO,2025,9,3,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:26.830469,2025-09-13 05:42:55.709925,seller_ma_092,Plant Pot Ceramic XXLcm,Home & Garden,296.99,USD,MOROCCO,2025,9,13,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:27.043470,2024-09-20 14:10:19.709925,seller_ma_110,Wireless Charger Qi 15W,Cell Phones & Accessories,248.99,USD,MOROCCO,2024,9,20,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:27.082198,2025-09-18 13:09:43.709925,seller_ma_086,Wireless Headphones Belkin,Electronics,138.99,USD,MOROCCO,2025,9,18,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:27.163673,2024-09-03 03:43:29.709925,seller_ma_158,Men's T-Shirt Philips Size 44,"Clothing, Shoes & Accessories",122.0,USD,MOROCCO,2024,9,3,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:27.557366,2024-09-04 21:10:12.709925,seller_ma_075,Wireless Headphones Anker,Electronics,174.99,USD,MOROCCO,2024,9,4,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:27.709137,2024-09-09 18:03:36.709925,seller_ma_175,Bluetooth Speaker Philips,Pet Supplies,131.99,USD,MOROCCO,2024,9,9,100-500,PET SUPPLIES,Pet Supplies
